5315536,AcEc_199,71
5352107,AcEc_199,87
5352767,AcEc_199,58
5352771,AcEc_199,59
5352772,AcEc_199,67
5352773,AcEc_199,61
5352787,AcEc_199,63
5352788,AcEc_199,62
5352888,AcEc_199,62
5352891,AcEc_199,63
5363265,AcEc_199,51
5363285,AcEc_199,60
5363385,AcEc_199,62
5363391,AcEc_199,56
5363534,AcEc_199,62
5364711,AcEc_199,56
5365883,AcEc_199,60
5375219,AcEc_199,82
5463051,AcEc_199,56
5467408,AcEc_199,76
6328195,AcEc_199,62
6365696,AcEc_199,56
6411696,AcEc_199,93
6428416,AcEc_199,59
6431104,AcEc_199,60
6432404,AcEc_199,67
6432447,AcEc_199,67
6434971,AcEc_199,67
6436648,AcEc_199,63
6437207,AcEc_199,60
6437355,AcEc_199,69
6437870,AcEc_199,65
6437887,AcEc_199,59
6438492,AcEc_199,53
6439196,AcEc_199,63
6439529,AcEc_199,63
6440707,AcEc_199,54
6440740,AcEc_199,56
6442619,AcEc_199,98
6442654,AcEc_199,56
6442677,AcEc_199,62
6450311,AcEc_199,60
6450312,AcEc_199,56
6450812,AcEc_199,62
6453188,AcEc_199,62
6455632,AcEc_199,60
6918391,AcEc_199,52
9548622,AcEc_199,70
9548773,AcEc_199,87
9808885,AcEc_199,56
9855795,AcEc_199,54
9868964,AcEc_199,81
9993558,AcEc_199,75
10013205,AcEc_199,58
10026645,AcEc_199,83
10038820,AcEc_199,74
10041611,AcEc_199,64
10049156,AcEc_199,71
10089677,AcEc_199,57
10391052,AcEc_199,75
10403598,AcEc_199,98
10410583,AcEc_199,71
10424557,AcEc_199,55
10446412,AcEc_199,62
10456163,AcEc_199,95
10471153,AcEc_199,67
10537970,AcEc_199,50
10608682,AcEc_199,64
10634145,AcEc_199,60
10802739,AcEc_199,60
10826797,AcEc_199,58
10829117,AcEc_199,75
10848165,AcEc_199,72
10857106,AcEc_199,73
10927117,AcEc_199,72
10969647,AcEc_199,83
10987189,AcEc_199,63
11009557,AcEc_199,87
11012895,AcEc_199,67
11019790,AcEc_199,66
11076852,AcEc_199,53
11077394,AcEc_199,62
11098563,AcEc_199,64
11174599,AcEc_199,64
11232391,AcEc_199,73
11241437,AcEc_199,75
11244464,AcEc_199,67
11244548,AcEc_199,79
11338427,AcEc_199,78
11427023,AcEc_199,64
11452844,AcEc_199,65
11460191,AcEc_199,51
11493734,AcEc_199,79
11530417,AcEc_199,74
11586285,AcEc_199,56
11616558,AcEc_199,58
11630032,AcEc_199,58
11639449,AcEc_199,93
11683278,AcEc_199,98
11858788,AcEc_199,65
11877394,AcEc_199,59
11983967,AcEc_199,58
12093069,AcEc_199,67
12187779,AcEc_199,60
12247549,AcEc_199,49
12302222,AcEc_199,58
12308816,AcEc_199,71
12309050,AcEc_199,52
12315225,AcEc_199,93
12315228,AcEc_199,87
12814285,AcEc_199,53
13072122,AcEc_199,59
13116576,AcEc_199,60
13116578,AcEc_199,59
13453568,AcEc_199,61
13560375,AcEc_199,56
13560376,AcEc_199,64
13614455,AcEc_199,62
13614456,AcEc_199,49
13671273,AcEc_199,56
14109421,AcEc_199,64
14185805,AcEc_199,56
14185806,AcEc_199,62
14479659,AcEc_199,56
14657258,AcEc_199,57
14658021,AcEc_199,65
14701065,AcEc_199,54
15340916,AcEc_199,59
15379374,AcEc_199,75
15513544,AcEc_199,77
15767023,AcEc_199,63
16667385,AcEc_199,72
16723323,AcEc_199,69
16756314,AcEc_199,88
20138356,AcEc_199,60
20838712,AcEc_199,57
21573066,AcEc_199,67
21574510,AcEc_199,73
21583351,AcEc_199,72
21591458,AcEc_199,58
21592256,AcEc_199,63
21630855,AcEc_199,65
21773731,AcEc_199,71
22215019,AcEc_199,74
23255044,AcEc_199,56
23425034,AcEc_199,67
23425158,AcEc_199,73
23427104,AcEc_199,60
23427263,AcEc_199,66
24862229,AcEc_199,75
25228976,AcEc_199,94
25265919,AcEc_199,78
44235243,AcEc_199,54
44256554,AcEc_199,58
44256587,AcEc_199,59
44324436,AcEc_199,60
46184996,AcEc_199,52
46193078,AcEc_199,60
46193079,AcEc_199,62
46193083,AcEc_199,63
46209656,AcEc_199,84
46231989,AcEc_199,79
49845925,AcEc_199,90
50993746,AcEc_199,55
51041305,AcEc_199,94
53355994,AcEc_199,63
53956817,AcEc_199,82
54339219,AcEc_199,83
54366177,AcEc_199,91
54435484,AcEc_199,62
56684113,AcEc_199,76
56935897,AcEc_199,52
56935988,AcEc_199,63
56935989,AcEc_199,62
56935990,AcEc_199,60
56936008,AcEc_199,58
56936013,AcEc_199,56
56936114,AcEc_199,57
56936137,AcEc_199,58
56936139,AcEc_199,59
56936140,AcEc_199,56
56936246,AcEc_199,57
57037829,AcEc_199,61
70489191,AcEc_199,65
71587038,AcEc_199,54
71609168,AcEc_199,81
73837686,AcEc_199,80
76313965,AcEc_199,75
76335702,AcEc_199,78
87225050,AcEc_199,58
90472149,AcEc_199,67
91700478,AcEc_199,56
91704079,AcEc_199,63
91711340,AcEc_199,62
91731891,AcEc_199,55
91748460,AcEc_199,60
100927179,AcEc_199,70
101106323,AcEc_199,95
101131157,AcEc_199,94
101231615,AcEc_199,79
101233333,AcEc_199,60
101336123,AcEc_199,75
101347777,AcEc_199,58
101446903,AcEc_199,87
101548545,AcEc_199,56
101572510,AcEc_199,64
101578443,AcEc_199,94
101602477,AcEc_199,56
101613864,AcEc_199,61
101613865,AcEc_199,62
101623770,AcEc_199,67
101677425,AcEc_199,70
101726998,AcEc_199,56
101756222,AcEc_199,69
101898419,AcEc_199,92
101945828,AcEc_199,91
102009880,AcEc_199,64
102069249,AcEc_199,63
102148462,AcEc_199,70
102431449,AcEc_199,58
127051029,AcEc_199,72
129775774,AcEc_199,60
129864076,AcEc_199,68
129881999,AcEc_199,60
129905909,AcEc_199,67
132498494,AcEc_199,99
132596322,AcEc_199,79
132606988,AcEc_199,79
135516704,AcEc_199,67
313,AeAe_105,92
402,AeAe_105,95
2950,AeAe_105,43
3220,AeAe_105,46
5757,AeAe_105,48
5988,AeAe_105,78
5994,AeAe_105,91
5997,AeAe_105,96
6013,AeAe_105,62
6031,AeAe_105,55
6128,AeAe_105,51
6780,AeAe_105,38
7427,AeAe_105,70
7871,AeAe_105,69
8955,AeAe_105,81
8956,AeAe_105,69
9415,AeAe_105,79
10187,AeAe_105,32
10208,AeAe_105,44
10453,AeAe_105,59
10461,AeAe_105,71
22384,AeAe_105,59
24526,AeAe_105,86
31402,AeAe_105,47
31404,AeAe_105,71
33441,AeAe_105,67
40326,AeAe_105,71
62850,AeAe_105,64
64695,AeAe_105,37
64696,AeAe_105,44
65575,AeAe_105,48
68111,AeAe_105,28
73614,AeAe_105,60
90567,AeAe_105,40
91458,AeAe_105,66
91520,AeAe_105,70
92132,AeAe_105,96
92835,AeAe_105,83
96710,AeAe_105,62
101787,AeAe_105,53
104796,AeAe_105,63
107701,AeAe_105,66
107835,AeAe_105,62
107878,AeAe_105,58
107938,AeAe_105,60
108053,AeAe_105,54
114843,AeAe_105,56
115158,AeAe_105,71
129597,AeAe_105,87
146469,AeAe_105,76
148745,AeAe_105,58
154417,AeAe_105,48
160636,AeAe_105,96
161533,AeAe_105,41
163016,AeAe_105,83
163882,AeAe_105,74
165456,AeAe_105,83
178793,AeAe_105,58
180544,AeAe_105,56
181570,AeAe_105,44
182645,AeAe_105,60
187306,AeAe_105,47
193587,AeAe_105,66
193710,AeAe_105,45
205042,AeAe_105,63
205992,AeAe_105,58
235071,AeAe_105,51
246205,AeAe_105,63
332671,AeAe_105,60
334778,AeAe_105,60
340013,AeAe_105,75
340066,AeAe_105,56
361510,AeAe_105,48
401171,AeAe_105,37
439503,AeAe_105,57
439555,AeAe_105,70
441005,AeAe_105,44
442106,AeAe_105,49
442359,AeAe_105,37
442405,AeAe_105,44
442432,AeAe_105,97
442706,AeAe_105,54
442758,AeAe_105,59
442764,AeAe_105,99
461030,AeAe_105,79
461031,AeAe_105,83
577062,AeAe_105,44
605429,AeAe_105,52
609638,AeAe_105,67
636777,AeAe_105,63
670971,AeAe_105,40
1794427,AeAe_105,63
3000322,AeAe_105,56
3034394,AeAe_105,70
3080690,AeAe_105,90
3084311,AeAe_105,50
4486617,AeAe_105,55
5276614,AeAe_105,88
5280363,AeAe_105,67
5280450,AeAe_105,61
5280887,AeAe_105,60
5280934,AeAe_105,56
5281519,AeAe_105,53
5281520,AeAe_105,62
5283080,AeAe_105,63
5283224,AeAe_105,92
5283227,AeAe_105,93
5283387,AeAe_105,58
5283957,AeAe_105,98
5284054,AeAe_105,95
5284421,AeAe_105,65
5311477,AeAe_105,81
5312457,AeAe_105,63
